,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,products_per_dependent,trans_amt_per_dependent,trans_ct_per_dependent,trans_amt_per_products,trans_ct_per_products,avg_trans_amt,credit_util_rate,proportion_inactive_months,products_per_tenure,products_per_contacts,dependents_per_contacts,trans_ct_per_contacts,products_per_inactivity,dependents_per_inactivity,trans_ct_per_inactivity,trans_amt_per_credit_limit,age_per_tenure,trans_ct_per_tenure,trans_amt_per_tenure,total_spending,inactivity_contacts,education_income_levels,churn_flag
5102,39,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,1438.3,886,552.3,0.24,1674,42,0.312,0.616,2.0,837.0,21.0,418.5,10.5,39.857143,0.616005,0.083333336,0.11111111,1.0,0.5,10.5,1.3333334,0.6666667,14.0,1.163874,1.0833334,1.1666666,46.5,2560,7,2,1
5103,48,M,2,Uneducated,Single,$40K - $60K,Blue,44,3,1,2,9673.0,0,9673.0,0.655,3541,87,0.851,0.0,1.5,1770.5,43.5,1180.3334,29.0,40.70115,0.0,0.022727273,0.06818182,1.5,1.0,43.5,3.0,2.0,87.0,0.3660705,1.0909091,1.9772727,80.47727,3541,3,1,0
5104,56,F,2,Doctorate,Single,$40K - $60K,Blue,38,5,1,4,3609.0,1026,2583.0,0.67,4318,81,0.588,0.284,2.5,2159.0,40.5,863.6,16.2,53.308643,0.28428927,0.02631579,0.13157895,1.25,0.5,20.25,5.0,2.0,81.0,1.1964533,1.4736842,2.131579,113.63158,5344,5,3,0
5105,39,F,2,Uneducated,Single,Less than $40K,Blue,36,4,3,1,1438.3,576,862.3,0.849,2567,48,0.6,0.4,2.0,1283.5,24.0,641.75,12.0,53.479168,0.4004728,0.083333336,0.11111111,4.0,2.0,48.0,1.3333334,0.6666667,16.0,1.7847459,1.0833334,1.3333334,71.30556,3143,4,0,1
5106,39,M,2,Graduate,Single,$40K - $60K,Blue,26,6,3,2,6423.0,0,6423.0,1.051,4295,70,0.795,0.0,3.0,2147.5,35.0,715.8333,11.666667,61.357143,0.0,0.115384616,0.23076923,3.0,1.0,35.0,2.0,0.6666667,23.333334,0.6686906,1.5,2.6923077,165.1923,4295,5,2,0
5107,48,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,4,14899.0,0,14899.0,0.381,1519,26,0.368,0.0,2.0,506.33334,8.666667,253.16667,4.3333335,58.423077,0.0,0.09677419,0.19354838,1.5,0.75,6.5,2.0,1.0,8.666667,0.10195315,1.548387,0.83870965,49.0,1519,7,2,1
5108,52,F,2,College,Married,$40K - $60K,Blue,41,3,1,1,3224.0,2111,1113.0,0.601,3707,74,0.682,0.655,1.5,1853.5,37.0,1235.6666,24.666666,50.094593,0.6547767,0.024390243,0.07317073,3.0,2.0,74.0,3.0,2.0,74.0,1.1498139,1.2682927,1.804878,90.414635,5818,2,1,0
5109,44,F,3,High School,Married,Less than $40K,Blue,34,5,3,2,4135.0,1606,2529.0,0.734,3334,56,0.6,0.388,1.6666666,1111.3334,18.666666,666.8,11.2,59.535713,0.38839176,0.0882353,0.14705883,2.5,1.5,28.0,1.6666666,1.0,18.666666,0.80628777,1.2941177,1.6470588,98.05882,4940,5,0,0
5110,44,M,1,Graduate,Married,$60K - $80K,Blue,33,6,2,3,4969.0,1187,3782.0,0.714,3878,82,0.783,0.239,6.0,3878.0,82.0,646.3333,13.666667,47.292683,0.23888107,0.060606062,0.18181819,2.0,0.33333334,27.333334,3.0,0.5,41.0,0.7804387,1.3333334,2.4848485,117.51515,5065,5,3,0
5111,41,F,3,College,Single,$40K - $60K,Blue,37,3,3,3,8376.0,1219,7157.0,0.644,4015,77,0.75,0.146,1.0,1338.3334,25.666666,1338.3334,25.666666,52.142857,0.14553486,0.08108108,0.08108108,1.0,1.0,25.666666,1.0,1.0,25.666666,0.47934574,1.1081082,2.0810812,108.51351,5234,6,1,0
5112,44,M,2,Graduate,Single,$80K - $120K,Blue,31,5,5,2,3454.0,2065,1389.0,0.816,4026,67,0.718,0.598,2.5,2013.0,33.5,805.2,13.4,60.089554,0.59785753,0.16129032,0.16129032,2.5,1.0,33.5,1.0,0.4,13.4,1.1656051,1.4193548,2.1612904,129.87097,6091,7,4,0
5113,42,M,3,High School,Married,$80K - $120K,Blue,36,4,3,2,25944.0,1987,23957.0,0.566,4442,76,0.767,0.077,1.3333334,1480.6666,25.333334,1110.5,19.0,58.44737,0.076588035,0.083333336,0.11111111,2.0,1.5,38.0,1.3333334,1.0,25.333334,0.17121492,1.1666666,2.1111112,123.388885,6429,5,3,0
5114,49,M,3,High School,Married,$60K - $80K,Blue,29,4,3,1,1438.3,535,903.3,0.678,3016,80,0.739,0.372,1.3333334,1005.3333,26.666666,754.0,20.0,37.7,0.3719669,0.10344828,0.13793103,4.0,3.0,80.0,1.3333334,1.0,26.666666,2.09692,1.6896552,2.7586207,104.0,3551,4,2,0
5115,38,F,0,High School,Single,Less than $40K,Blue,22,3,2,5,1556.0,0,1556.0,0.69,2283,46,0.586,0.0,0.0,0.0,0.0,761.0,15.333333,49.630436,0.0,0.09090909,0.13636364,0.6,0.0,9.2,1.5,0.0,23.0,1.4672236,1.7272727,2.090909,103.77273,2283,7,0,1
5116,57,M,3,Graduate,Married,$60K - $80K,Blue,49,5,0,3,8701.0,215,8486.0,0.527,1999,41,0.414,0.025,1.6666666,666.3333,13.666667,399.8,8.2,48.756096,0.024709804,0.0,0.10204082,1.6666666,1.0,13.666667,0.0,0.0,0.0,0.2297437,1.1632653,0.8367347,40.795918,2214,3,3,1
5117,33,M,2,Uneducated,Single,$40K - $60K,Blue,18,1,1,6,5600.0,2517,3083.0,0.628,2296,46,0.586,0.449,0.5,1148.0,23.0,2296.0,46.0,49.913044,0.4494643,0.055555556,0.055555556,0.16666667,0.33333334,7.6666665,1.0,2.0,46.0,0.41,1.8333334,2.5555556,127.55556,4813,7,1,1
5118,45,F,3,Graduate,Unknown,Less than $40K,Blue,32,6,1,3,2900.0,2018,882.0,0.705,4467,79,0.756,0.696,2.0,1489.0,26.333334,744.5,13.166667,56.544304,0.69586205,0.03125,0.1875,2.0,1.0,26.333334,6.0,3.0,79.0,1.5403448,1.40625,2.46875,139.59375,6485,4,1,0
5119,61,F,0,Graduate,Married,$40K - $60K,Blue,50,3,3,0,4906.0,2185,2721.0,0.66,3999,71,1.088,0.445,0.0,0.0,0.0,1333.0,23.666666,56.323944,0.445373,0.06,0.06,0.0,0.0,0.0,1.0,0.0,23.666666,0.81512433,1.22,1.42,79.98,6184,3,2,0
5120,41,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,4,2687.0,1317,1370.0,0.58,4096,76,0.727,0.49,1.0,1024.0,19.0,1024.0,19.0,53.894737,0.4901377,0.083333336,0.11111111,1.0,1.0,19.0,1.3333334,1.3333334,25.333334,1.5243766,1.1388888,2.1111112,113.77778,5413,7,2,0
5121,40,F,3,High School,Divorced,$40K - $60K,Blue,28,4,1,4,4464.0,1418,3046.0,0.92,3870,73,0.46,0.318,1.3333334,1290.0,24.333334,967.5,18.25,53.0137,0.31765231,0.035714287,0.14285715,1.0,0.75,18.25,4.0,3.0,73.0,0.8669355,1.4285715,2.607143,138.21428,5288,5,1,0
5122,51,F,2,Graduate,Single,$40K - $60K,Blue,45,5,1,3,1438.3,869,569.3,0.791,4124,59,0.967,0.604,2.5,2062.0,29.5,824.8,11.8,69.89831,0.6041855,0.022222223,0.11111111,1.6666666,0.6666667,19.666666,5.0,2.0,59.0,2.8672738,1.1333333,1.3111111,91.64445,4993,4,2,0
5123,34,F,1,College,Married,Less than $40K,Blue,16,6,1,4,2221.0,1814,407.0,0.82,4758,64,0.641,0.817,6.0,4758.0,64.0,793.0,10.666667,74.34375,0.8167492,0.0625,0.375,1.5,0.25,16.0,6.0,1.0,64.0,2.1422782,2.125,4.0,297.375,6572,5,0,0
5124,42,M,4,Uneducated,Married,$60K - $80K,Blue,36,5,3,3,2966.0,2371,595.0,0.969,4416,83,0.844,0.799,1.25,1104.0,20.75,883.2,16.6,53.20482,0.7993931,0.083333336,0.1388889,1.6666666,1.3333334,27.666666,1.6666666,1.3333334,27.666666,1.488874,1.1666666,2.3055556,122.666664,6787,6,2,0
5125,38,F,2,High School,Married,$40K - $60K,Blue,31,4,2,4,1593.0,1091,502.0,0.87,4136,67,0.718,0.685,2.0,2068.0,33.5,1034.0,16.75,61.731342,0.6848713,0.06451613,0.12903225,1.0,0.5,16.75,2.0,1.0,33.5,2.596359,1.2258065,2.1612904,133.41936,5227,6,1,0
5126,41,F,2,Uneducated,Single,Less than $40K,Blue,31,5,3,3,2450.0,1490,960.0,0.747,3778,64,0.684,0.608,2.5,1889.0,32.0,755.6,12.8,59.03125,0.60816324,0.09677419,0.16129032,1.6666666,0.6666667,21.333334,1.6666666,0.6666667,21.333334,1.5420408,1.3225807,2.064516,121.870964,5268,6,0,0
5127,53,F,3,Graduate,Divorced,Less than $40K,Blue,42,3,2,4,1529.0,563,966.0,0.785,4220,83,0.844,0.368,1.0,1406.6666,27.666666,1406.6666,27.666666,50.843372,0.36821452,0.04761905,0.071428575,0.75,0.75,20.75,1.5,1.5,41.5,2.7599738,1.2619047,1.9761904,100.47619,4783,6,1,0
5128,45,F,3,Graduate,Single,$40K - $60K,Blue,36,5,2,2,6274.0,883,5391.0,0.626,4726,82,0.708,0.141,1.6666666,1575.3334,27.333334,945.2,16.4,57.634148,0.14073956,0.055555556,0.1388889,2.5,1.5,41.0,2.5,1.5,41.0,0.75326747,1.25,2.2777777,131.27777,5609,4,2,0
5129,43,F,4,Graduate,Single,Less than $40K,Blue,33,5,2,4,1438.3,0,1438.3,0.679,3932,62,0.771,0.0,1.25,983.0,15.5,786.4,12.4,63.419353,0.0,0.060606062,0.15151516,1.25,1.0,15.5,2.5,2.0,31.0,2.733783,1.3030303,1.8787879,119.15151,3932,6,1,0
5130,41,F,3,Graduate,Married,Less than $40K,Blue,27,6,1,2,2134.0,1085,1049.0,0.656,4224,75,1.027,0.508,2.0,1408.0,25.0,704.0,12.5,56.32,0.5084349,0.037037037,0.22222222,3.0,1.5,37.5,6.0,3.0,75.0,1.9793814,1.5185186,2.7777777,156.44444,5309,3,1,0
5131,50,M,1,College,Married,$80K - $120K,Blue,33,5,3,2,17158.0,1211,15947.0,0.778,4153,91,0.685,0.071,5.0,4153.0,91.0,830.6,18.2,45.637363,0.07057932,0.09090909,0.15151516,2.5,0.5,45.5,1.6666666,0.33333334,30.333334,0.24204452,1.5151515,2.7575758,125.84849,5364,5,3,0
5132,51,F,2,Uneducated,Married,$40K - $60K,Blue,36,6,3,3,3359.0,873,2486.0,0.785,4572,81,0.688,0.26,3.0,2286.0,40.5,762.0,13.5,56.444443,0.25989878,0.083333336,0.16666667,2.0,0.6666667,27.0,2.0,0.6666667,27.0,1.3611194,1.4166666,2.25,127.0,5445,6,1,0
5133,47,M,3,Graduate,Married,$80K - $120K,Blue,41,6,1,4,11997.0,1424,10573.0,0.749,4125,80,0.86,0.119,2.0,1375.0,26.666666,687.5,13.333333,51.5625,0.11869634,0.024390243,0.14634146,1.5,0.75,20.0,6.0,3.0,80.0,0.34383595,1.1463414,1.9512196,100.60976,5549,5,4,0
5134,41,F,2,Graduate,Married,Less than $40K,Blue,32,3,3,2,3302.0,1980,1322.0,0.625,3899,65,0.711,0.6,1.5,1949.5,32.5,1299.6666,21.666666,59.984615,0.59963655,0.09375,0.09375,1.5,1.0,32.5,1.0,0.6666667,21.666666,1.1807995,1.28125,2.03125,121.84375,5879,5,1,0
5135,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687.0,1689,998.0,0.714,2370,34,0.789,0.629,1.6666666,790.0,11.333333,474.0,6.8,69.70588,0.62858206,0.08510638,0.10638298,1.6666666,1.0,11.333333,1.25,0.75,8.5,0.8820246,1.1702127,0.7234042,50.425533,4059,7,1,1
5136,53,F,3,Post-Graduate,Married,Less than $40K,Blue,43,4,3,4,1438.3,0,1438.3,0.939,4075,71,0.614,0.0,1.3333334,1358.3334,23.666666,1018.75,17.75,57.394367,0.0,0.069767445,0.093023255,1.0,0.75,17.75,1.3333334,1.0,23.666666,2.833206,1.2325581,1.6511627,94.76744,4075,7,2,0
5137,46,F,3,High School,Married,Less than $40K,Blue,39,3,3,0,1801.0,316,1485.0,0.494,2252,42,0.4,0.175,1.0,750.6667,14.0,750.6667,14.0,53.61905,0.17545807,0.07692308,0.07692308,0.0,0.0,0.0,1.0,1.0,14.0,1.2504164,1.1794872,1.0769231,57.74359,2568,3,0,1
5138,53,M,1,Post-Graduate,Single,$60K - $80K,Blue,46,6,2,4,4573.0,2076,2497.0,0.839,2720,46,0.484,0.454,6.0,2720.0,46.0,453.33334,7.6666665,59.130436,0.45396894,0.04347826,0.13043478,1.5,0.25,11.5,3.0,0.5,23.0,0.5947955,1.1521739,1.0,59.130436,4796,6,4,1
5139,48,F,5,Graduate,Married,Less than $40K,Blue,40,4,3,2,2860.0,2517,343.0,0.38,1544,45,0.364,0.88,0.8,308.8,9.0,386.0,11.25,34.31111,0.8800699,0.075,0.1,2.0,2.5,22.5,1.3333334,1.6666666,15.0,0.5398601,1.2,1.125,38.6,4061,5,1,1
5140,46,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,3,2,13387.0,0,13387.0,0.746,3706,81,0.62,0.0,2.0,1235.3334,27.0,617.6667,13.5,45.753086,0.0,0.083333336,0.16666667,3.0,1.5,40.5,2.0,1.0,27.0,0.27683574,1.2777778,2.25,102.94444,3706,5,1,0
5141,46,F,2,High School,Single,Less than $40K,Blue,36,3,3,4,2283.0,1020,1263.0,0.944,3687,68,1.125,0.447,1.5,1843.5,34.0,1229.0,22.666666,54.22059,0.44678056,0.083333336,0.083333336,0.75,0.5,17.0,1.0,0.6666667,22.666666,1.6149803,1.2777778,1.8888888,102.416664,4707,7,0,0
5142,47,F,4,Graduate,Married,Less than $40K,Blue,36,3,3,3,2033.0,228,1805.0,0.904,2572,43,0.72,0.112,0.75,643.0,10.75,857.3333,14.333333,59.813953,0.11214953,0.083333336,0.083333336,1.0,1.3333334,14.333333,1.0,1.3333334,14.333333,1.2651254,1.3055556,1.1944444,71.44444,2800,6,1,1
5143,49,F,5,High School,Married,$40K - $60K,Blue,33,6,3,2,2506.0,1549,957.0,0.752,4747,91,0.936,0.618,1.2,949.4,18.2,791.1667,15.166667,52.164837,0.6181165,0.09090909,0.18181819,3.0,2.5,45.5,2.0,1.6666666,30.333334,1.8942538,1.4848485,2.7575758,143.84848,6296,5,1,0
5144,47,F,1,Uneducated,Single,Less than $40K,Blue,36,5,2,3,1438.3,735,703.3,0.762,4220,87,0.673,0.511,5.0,4220.0,87.0,844.0,17.4,48.50575,0.51101995,0.055555556,0.1388889,1.6666666,0.33333334,29.0,2.5,0.5,43.5,2.9340193,1.3055556,2.4166667,117.22222,4955,5,0,0
5145,42,M,4,Uneducated,Unknown,$80K - $120K,Blue,36,6,5,1,2447.0,2195,252.0,0.717,4544,80,0.667,0.897,1.5,1136.0,20.0,757.3333,13.333333,56.8,0.89701676,0.1388889,0.16666667,6.0,4.0,80.0,1.2,0.8,16.0,1.8569677,1.1666666,2.2222223,126.22222,6739,6,3,0
5146,54,F,2,Uneducated,Single,Less than $40K,Blue,41,5,2,4,1438.3,814,624.3,0.675,4217,72,0.5,0.566,2.5,2108.5,36.0,843.4,14.4,58.569443,0.5659459,0.048780486,0.12195122,1.25,0.5,18.0,2.5,1.0,36.0,2.9319336,1.3170732,1.7560976,102.85366,5031,6,0,0
5147,41,M,2,Graduate,Married,$80K - $120K,Blue,35,3,3,4,10873.0,1514,9359.0,0.879,5089,82,0.783,0.139,1.5,2544.5,41.0,1696.3334,27.333334,62.060974,0.139244,0.08571429,0.08571429,0.75,0.5,20.5,1.0,0.6666667,27.333334,0.4680401,1.1714286,2.3428571,145.4,6603,7,4,0
5148,39,F,4,College,Married,$40K - $60K,Blue,28,4,2,4,7596.0,2199,5397.0,0.633,2164,45,0.5,0.289,1.0,541.0,11.25,541.0,11.25,48.08889,0.28949448,0.071428575,0.14285715,1.0,1.0,11.25,2.0,2.0,22.5,0.28488678,1.3928572,1.6071428,77.28571,4363,6,1,1
5149,54,F,3,College,Married,Less than $40K,Blue,44,5,3,2,2921.0,2412,509.0,0.823,2612,33,0.375,0.826,1.6666666,870.6667,11.0,522.4,6.6,79.15151,0.8257446,0.06818182,0.11363637,2.5,1.5,16.5,1.6666666,1.0,11.0,0.89421433,1.2272727,0.75,59.363636,5024,5,0,1
5150,42,F,3,High School,Single,$40K - $60K,Blue,30,4,2,3,10136.0,0,10136.0,0.428,4429,78,0.472,0.0,1.3333334,1476.3334,26.0,1107.25,19.5,56.78205,0.0,0.06666667,0.13333334,1.3333334,1.0,26.0,2.0,1.5,39.0,0.4369574,1.4,2.6,147.63333,4429,5,1,0
5151,52,F,3,High School,Married,Less than $40K,Blue,36,4,2,3,2187.0,1094,1093.0,0.843,4222,61,0.649,0.5,1.3333334,1407.3334,20.333334,1055.5,15.25,69.21311,0.50022864,0.055555556,0.11111111,1.3333334,1.0,20.333334,2.0,1.5,30.5,1.9304984,1.4444444,1.6944444,117.27778,5316,5,0,0
5152,60,F,0,Uneducated,Single,Less than $40K,Blue,48,3,2,3,3302.0,2517,785.0,0.785,4613,85,0.932,0.762,0.0,0.0,0.0,1537.6666,28.333334,54.270588,0.76226526,0.041666668,0.0625,1.0,0.0,28.333334,1.5,0.0,42.5,1.3970321,1.25,1.7708334,96.104164,7130,5,0,0
5153,40,M,3,Uneducated,Divorced,$80K - $120K,Blue,29,3,2,1,30997.0,2330,28667.0,0.65,3821,81,0.841,0.075,1.0,1273.6666,27.0,1273.6666,27.0,47.17284,0.075168565,0.06896552,0.10344828,3.0,3.0,81.0,1.5,1.5,40.5,0.12327,1.3793104,2.7931035,131.75862,6151,3,3,0
5154,48,F,1,Uneducated,Single,Less than $40K,Blue,38,5,2,0,2578.0,2424,154.0,0.517,4077,78,0.625,0.94,5.0,4077.0,78.0,815.4,15.6,52.26923,0.94026375,0.05263158,0.13157895,0.0,0.0,0.0,2.5,0.5,39.0,1.5814584,1.2631578,2.0526316,107.289474,6501,2,0,0
5155,51,F,1,Graduate,Married,Less than $40K,Blue,32,5,3,3,1438.3,0,1438.3,0.905,2585,45,0.5,0.0,5.0,2585.0,45.0,517.0,9.0,57.444443,0.0,0.09375,0.15625,1.6666666,0.33333334,15.0,1.6666666,0.33333334,15.0,1.7972606,1.59375,1.40625,80.78125,2585,6,1,1
5156,48,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,2,3034.0,468,2566.0,0.553,4172,66,0.784,0.154,1.0,1390.6666,22.0,1390.6666,22.0,63.21212,0.15425181,0.08108108,0.08108108,1.5,1.5,33.0,1.0,1.0,22.0,1.3750824,1.2972972,1.7837838,112.75676,4640,5,4,0
5157,46,F,1,Graduate,Single,Less than $40K,Blue,40,4,2,2,1438.3,0,1438.3,0.756,4692,91,0.596,0.0,4.0,4692.0,91.0,1173.0,22.75,51.56044,0.0,0.05,0.1,2.0,0.5,45.5,2.0,0.5,45.5,3.2621846,1.15,2.275,117.3,4692,4,1,0
5158,50,F,2,Graduate,Single,Less than $40K,Blue,36,6,2,4,2611.0,1824,787.0,0.711,4232,80,0.633,0.699,3.0,2116.0,40.0,705.3333,13.333333,52.9,0.69858295,0.055555556,0.16666667,1.5,0.5,20.0,3.0,1.0,40.0,1.620835,1.3888888,2.2222223,117.55556,6056,6,1,0
5159,54,F,2,Doctorate,Married,$40K - $60K,Blue,43,5,3,2,2222.0,1398,824.0,0.785,3960,79,0.756,0.629,2.5,1980.0,39.5,792.0,15.8,50.126583,0.6291629,0.069767445,0.11627907,2.5,1.0,39.5,1.6666666,0.6666667,26.333334,1.7821782,1.255814,1.8372093,92.093025,5358,5,3,0
5160,37,F,2,Graduate,Divorced,Less than $40K,Blue,30,3,3,4,3328.0,2517,811.0,0.553,2196,47,0.621,0.756,1.5,1098.0,23.5,732.0,15.666667,46.723404,0.7563101,0.1,0.1,0.75,0.5,11.75,1.0,0.6666667,15.666667,0.6598558,1.2333333,1.5666667,73.2,4713,7,1,1
5161,43,F,3,Graduate,Married,Less than $40K,Blue,36,2,2,2,2440.0,1002,1438.0,0.061,1533,42,0.105,0.411,0.6666667,511.0,14.0,766.5,21.0,36.5,0.41065574,0.055555556,0.055555556,1.0,1.5,21.0,1.0,1.5,21.0,0.6282787,1.1944444,1.1666666,42.583332,2535,4,1,1
5162,54,F,4,College,Single,Less than $40K,Blue,48,3,2,2,9723.0,1307,8416.0,0.803,4043,76,0.9,0.134,0.75,1010.75,19.0,1347.6666,25.333334,53.19737,0.13442354,0.041666668,0.0625,1.5,2.0,38.0,1.5,2.0,38.0,0.41581815,1.125,1.5833334,84.229164,5350,4,0,0
5163,60,F,1,Graduate,Single,Less than $40K,Blue,55,4,1,0,2346.0,2150,196.0,0.666,4592,90,0.8,0.916,4.0,4592.0,90.0,1148.0,22.5,51.02222,0.91645354,0.018181818,0.07272727,0.0,0.0,0.0,4.0,1.0,90.0,1.9573742,1.0909091,1.6363636,83.490906,6742,1,1,0
5164,51,M,2,Graduate,Married,$60K - $80K,Silver,36,3,6,3,26142.0,0,26142.0,0.651,3969,78,0.902,0.0,1.5,1984.5,39.0,1323.0,26.0,50.884617,0.0,0.16666667,0.083333336,1.0,0.6666667,26.0,0.5,0.33333334,13.0,0.15182465,1.4166666,2.1666667,110.25,3969,9,3,0
5165,39,F,4,High School,Single,Less than $40K,Blue,36,3,2,4,12405.0,0,12405.0,0.949,3151,39,0.444,0.0,0.75,787.75,9.75,1050.3334,13.0,80.79487,0.0,0.055555556,0.083333336,0.75,1.0,9.75,1.5,2.0,19.5,0.25401047,1.0833334,1.0833334,87.52778,3151,6,0,1
5166,47,M,1,High School,Single,$80K - $120K,Blue,36,4,3,4,17655.0,0,17655.0,0.583,3692,79,0.549,0.0,4.0,3692.0,79.0,923.0,19.75,46.734177,0.0,0.083333336,0.11111111,1.0,0.25,19.75,1.3333334,0.33333334,26.333334,0.20911923,1.3055556,2.1944444,102.55556,3692,7,3,0
5167,51,F,2,Graduate,Married,Less than $40K,Blue,33,3,1,4,4941.0,786,4155.0,0.833,3822,50,1.083,0.159,1.5,1911.0,25.0,1274.0,16.666666,76.44,0.15907711,0.030303031,0.09090909,0.75,0.5,12.5,3.0,2.0,50.0,0.7735276,1.5454545,1.5151515,115.818184,4608,5,1,0
5168,30,F,1,Uneducated,Divorced,Less than $40K,Blue,19,6,1,2,1644.0,0,1644.0,0.82,2533,44,0.517,0.0,6.0,2533.0,44.0,422.16666,7.3333335,57.56818,0.0,0.05263158,0.31578946,3.0,0.5,22.0,6.0,1.0,44.0,1.5407542,1.5789474,2.3157895,133.3158,2533,3,0,1
5169,34,F,2,Graduate,Single,Less than $40K,Blue,24,6,3,3,3095.0,2010,1085.0,0.668,3901,77,0.711,0.649,3.0,1950.5,38.5,650.1667,12.833333,50.66234,0.64943457,0.125,0.25,2.0,0.6666667,25.666666,2.0,0.6666667,25.666666,1.2604201,1.4166666,3.2083333,162.54167,5911,6,1,0
5170,60,F,0,Graduate,Unknown,Less than $40K,Blue,36,4,3,1,3828.0,0,3828.0,0.599,4470,58,0.812,0.0,0.0,0.0,0.0,1117.5,14.5,77.06896,0.0,0.083333336,0.11111111,4.0,0.0,58.0,1.3333334,0.0,19.333334,1.1677116,1.6666666,1.6111112,124.166664,4470,4,1,0
5171,49,F,2,Uneducated,Single,Less than $40K,Blue,36,6,2,2,2182.0,1722,460.0,0.937,5377,86,0.654,0.789,3.0,2688.5,43.0,896.1667,14.333333,62.523254,0.7891842,0.055555556,0.16666667,3.0,1.0,43.0,3.0,1.0,43.0,2.464253,1.3611112,2.3888888,149.36111,7099,4,0,0
5172,51,M,2,Graduate,Single,$60K - $80K,Blue,42,3,3,2,13906.0,1430,12476.0,0.772,3856,68,1.061,0.103,1.5,1928.0,34.0,1285.3334,22.666666,56.705883,0.10283331,0.071428575,0.071428575,1.5,1.0,34.0,1.0,0.6666667,22.666666,0.27729037,1.2142857,1.6190476,91.809525,5286,5,3,0
5173,50,M,1,High School,Married,$80K - $120K,Blue,36,6,3,2,10588.0,994,9594.0,0.786,4623,84,0.585,0.094,6.0,4623.0,84.0,770.5,14.0,55.035713,0.09387986,0.083333336,0.16666667,3.0,0.5,42.0,2.0,0.33333334,28.0,0.43662637,1.3888888,2.3333333,128.41667,5617,5,3,0
5174,32,F,2,Post-Graduate,Single,Less than $40K,Blue,16,3,3,2,2973.0,2446,527.0,0.612,3769,78,0.95,0.823,1.5,1884.5,39.0,1256.3334,26.0,48.320515,0.822738,0.1875,0.1875,1.5,1.0,39.0,1.0,0.6666667,26.0,1.267743,2.0,4.875,235.5625,6215,5,2,0
5175,50,F,2,Post-Graduate,Married,Less than $40K,Blue,36,5,2,4,4045.0,0,4045.0,0.66,2438,41,0.464,0.0,2.5,1219.0,20.5,487.6,8.2,59.463413,0.0,0.055555556,0.1388889,1.25,0.5,10.25,2.5,1.0,20.5,0.6027194,1.3888888,1.1388888,67.72222,2438,6,2,1
5176,40,M,4,Graduate,Married,$80K - $120K,Blue,36,3,3,2,2165.0,1465,700.0,0.622,3672,64,0.73,0.677,0.75,918.0,16.0,1224.0,21.333334,57.375,0.67667437,0.083333336,0.083333336,1.5,2.0,32.0,1.0,1.3333334,21.333334,1.6960739,1.1111112,1.7777778,102.0,5137,5,4,0
5177,34,F,2,Graduate,Married,Less than $40K,Blue,29,5,2,2,5845.0,0,5845.0,0.504,2308,35,0.591,0.0,2.5,1154.0,17.5,461.6,7.0,65.942856,0.0,0.06896552,0.1724138,2.5,1.0,17.5,2.5,1.0,17.5,0.39486742,1.1724138,1.2068965,79.586205,2308,4,1,1
5178,50,M,2,Graduate,Single,$120K +,Blue,37,6,3,4,15341.0,1016,14325.0,0.709,2916,65,0.548,0.066,3.0,1458.0,32.5,486.0,10.833333,44.861538,0.06622776,0.08108108,0.16216215,1.5,0.5,16.25,2.0,0.6666667,21.666666,0.19007887,1.3513514,1.7567568,78.810814,3932,7,5,0
5179,45,M,4,College,Married,$60K - $80K,Blue,26,6,2,2,3035.0,1498,1537.0,0.903,4275,67,0.675,0.494,1.5,1068.75,16.75,712.5,11.166667,63.80597,0.49357495,0.07692308,0.23076923,3.0,2.0,33.5,3.0,2.0,33.5,1.4085667,1.7307693,2.5769231,164.42308,5773,4,2,0
5180,45,F,3,High School,Single,Less than $40K,Blue,25,4,2,1,1986.0,1042,944.0,0.593,4303,59,0.788,0.525,1.3333334,1434.3334,19.666666,1075.75,14.75,72.932205,0.5246727,0.08,0.16,4.0,3.0,59.0,2.0,1.5,29.5,2.1666667,1.8,2.36,172.12,5345,3,0,0
5181,45,F,3,College,Married,Less than $40K,Blue,37,4,3,1,4602.0,1517,3085.0,1.292,3520,66,1.0,0.33,1.3333334,1173.3334,22.0,880.0,16.5,53.333332,0.3296393,0.08108108,0.10810811,4.0,3.0,66.0,1.3333334,1.0,22.0,0.7648848,1.2162162,1.7837838,95.13513,5037,4,0,0
5182,43,F,5,Uneducated,Single,Less than $40K,Blue,36,5,3,4,2689.0,2384,305.0,0.365,1941,53,0.656,0.887,1.0,388.2,10.6,388.2,10.6,36.622643,0.8865749,0.083333336,0.1388889,1.25,1.25,13.25,1.6666666,1.6666666,17.666666,0.72182965,1.1944444,1.4722222,53.916668,4325,7,0,1
